2025-12-12 06:56:21 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:56:21 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:56:37 | INFO | API request received | {"method":"student.list","uni_id":"48","filters":[]}
2025-12-12 06:56:37 | INFO | Fetching student list | {"uni_id":"48","filters":[]}
2025-12-12 06:57:03 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:57:03 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:58:30 | INFO | API request received | {"method":"ledger.list","uni_id":"48","filters":[]}
2025-12-12 06:58:30 | INFO | Fetching ledger list | {"uni_id":"48","filters":[]}
2025-12-12 07:00:30 | INFO | API request received | {"method":"ledger.list","uni_id":"48","filters":[]}
2025-12-12 07:00:30 | INFO | Fetching ledger list | {"uni_id":"48","filters":[]}
